key,path,notext
rX63jtE5TEiKQ2I06kgKS,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Computer Graphics\2008 Bézier and Splines in Image Processing and Machine Vision - Biswas, Sambhunath and Lovell, Brian C.pdf",
6wecn5mHIcM0qK28wesCQa,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Computer Graphics\2008 Spline Methods.pdf - Tom Lyche et al.pdf",
5LpodR4sLeumcQmkyWmGWI,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Computer Graphics\2017 Computer Aided Geometric Design - Sederberg.pdf",
7aBfufPs3egqwaw4Ae2YU2,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Computer Music\!b {2017_lazzarini_computer} Computer Music Instruments.pdf",
DyygtRM8nuKi2gwWWouCR,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Computer Music\1996 The Computer Music Tutorial - Roads, Curtis.djvu"
1jinT4d8huEcoWcIEMC2mG,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Contabilidade\2008 Contabilidade de custos - Martins.pdf",
2j9vNbfpRe2askCeCAa4qV,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Contabilidade\2012 Contabilidade Geral Esquematizada - Eugenio Montoto.epub",
4ySn8KVyMw2aIAYSGKe6qD,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Contabilidade\2013 Contabilidade de Custos Facil - Osni Moura Ribeiro.epub",
2wYtC2MTOoyoSK2460CAkL,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Contabilidade\Formulas de Analise Contabil.pdf",
UGMeaEEFGMWWGQiYayOk1,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Curves\Approximating splines and the representation of scattered and not-so-scattered data - Fenton.pdf",
6nvfLUoOjeoeGsM8cKMEMj,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Curves\Bezier Curves and Splines - Matusik.pdf",
2jDQvx5KNSA2eaEE6WEeu4,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Design\2006 How designers think - the design process demystified - Lawson.pdf",
2zPApTpODSKMOIs4wgQUAK,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Design\2014 The Non-Designer's Design Book - Robin Williams.epub",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Differential Equations\!b {1985_tenenbaum_etal_ordinary} Ordinary differential equations .pdf",True
4fA6W92nXiSMomGsc6UUUg,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Differential Equations\2004StrikwerdaFinite Finite Difference Schemes and Partial Differential Equations.djvu"
35ZdZbr7YIc86QcCUAcCWw,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Differential Equations\2014 Differential Equations and Linear Algebra - Gilbert Strang (2).pdf",
6Ww0kFPb5muU2sCaowaKCM,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Differential Equations\Differential Equations, Dynamical Systems, and an Introduction to Chaos by Devaney, Robert L.Hirsch, Morris W.Smale, Stephen (z-lib.org).epub",
48KfG4yAG4CyMyc4UGE2Kq,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Differential Geometry\!b {2020_crane_discrete} Discrete differential geometry.pdf",
3ixKkRA4LY2Mim46q022yW,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Differential Geometry\2008 Introduction to discrete differential geometry the geometry of plane curves - Grinspun and Secord.pdf",
2dqZTyGD2s6yuMwq4YwMQm,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Differential Geometry\Differential Geometry of Curves and Surfaces by Manfredo P. do Carmo (z-lib.org).pdf",
2YTjazCoSAEUwYmgceuQ6S,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Digital Signal Processing\1999 Schaum's outline of theory and problems of digital signal processing - Hayes.pdf",
5OPp4ZxBjG6UeQACOqugYP,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Digital Signal Processing\1999 The scientist and engineer's guide to digital signal processing - Smith.pdf",
ITNggDkyyGiweoQqk8cay,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Digital Signal Processing\2011 The audio programming book - Boulanger et al.pdf",
4ZbWk6FmO4w64c0iUc2Mmj,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Digital Signal Processing\2011 Understanding Digital Signal Processing - Richard G. Lyons.epub",
53m7Is9NBSaA6Uskms8qOT,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Digital Signal Processing\2016 Think DSP - Allen B. Downey.epub",
6zRhnnzhfOAGuca2cOkY63,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Direito\2001 Manual de Direito Previdenciário - José Jayme de Souza Santoro.pdf",
3ak6MHEqzSgqIUAIQCio0S,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Direito\2011 Direito Constitucional Esquematizado - Pedro Lenza.epub",
FFyStOWDMi42eqOgUWgeI,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Direito\2011 Manual de Direito Administrativo - José dos Santos Carvalho Filho.epub",
5MNHpnOLzGQq2u0WgY8m6Y,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Direito\2011Direito Administrativo - Miriam Vasconcelos Fiaux Horvath.pdf",
5cvPSU0xwQS4WwsEIWYckZ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Direito\2012 Manual de Direito Administrativo - Alexandre Mazza.pdf",
3jr6lemoMoaWosacqSSsEx,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Direito\2015 Curso de Direito Administrativo - Celso Antônio Bandeira de Mello.pdf",
3jnmrBgb0AWokigGCy0wUA,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Direito\2017 Direito Administrativo Descomplicado - Marcelo Alexandrino_s.pdf",
45GBGabJEscQQMgEsmAs2x,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\DIY\1979 The Timeless Way of Building - Christopher Alexander.pdf",
46J8zaGKdW8Wu0S8sGQQAW,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\DIY\2001 Building Electric Guitars_ How to Make Solid-Body, Hollow-d Semi-Acoustic Electric Guitars and Bass Guitars - Martin Koch.pdf",
5LPPikGTcsI2uUguUWMqOF,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\DIY\2003 The Complete Joy of Homebrewing - Charlie Papazian.epub",
4m9ucSW93GMcWwus2iMYo4,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\DIY\2006 How to Brew_ Everything You Need to Know to Brew Beer Right the First Time - John J. Palmer.epub",
4WV0VIdxb2eKSyYIkcwWcL,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\DIY\2014 Read This If You Want to Take Great Photographs - Carroll, Henry.epub",
2mQ4PaYhVuwO0QWQqYaYyz,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\DIY\2015 Truly Madly Pizza - Suzanne Lenzer.epub",
3WH00X38ikakAEwAuYAUas,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\DIY\Luthiery\Paint Your Own Guitar.pdf",
2HW8mEk9xSSwSO4yEsiisR,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\DIY\Sewing\2010 Sewing for dummies - Maresh.pdf",
4X3ZhrOKmkYiIGQMsC8yUF,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\!b {2004_wray_credit} Credit and State Theories of Money.pdf",
azl52IQQN2kA08MSkqggO,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\!b {2012_greene_econometric} Econometric Analysis.pdf",
FIH8ofeCyIgQA6UkWIAes,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\!b {2018_karasavvoglou_etal_economy} Economy Finance and Business in Southeastern and Central Europe.pdf",
5DgOJMd18k8QWaqauqi0Cc,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\1970 Historia Econômica do Brasil - Caio Prado Jr.epub",
3dBeS7atjaSSuSK88AOGuA,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\1995 On the Origins of Classical Economics_ Distribution and Value From William Petty to Adam Smith - Tony Aspromourgos.pdf",
5gz9Qit83uCe0mcoMWy2Sp,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\1997 ECONOMIA BRASILEIRA Uma Introdução Crítica - Luiz Carlos Bresser Pereira.pdf",
2Th6nIEPK0oa4GWKyqSYYj,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\2000 What is money - Smithin.pdf",
6nvZSOr6y4Uiu4g6UwSGiN,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\2003 Economics_ Principles and Applications - Robert E. Hall.pdf",
3ZjGAnNOx2ywUKGQ8iwsyw,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\2005 Formação Econômica do Brasil - Celso Furtado.pdf",
2FeAvNuVAkCaqyQGM0AE0t,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\2008 Economics in one lesson - Hazlitt.pdf",
72PCXOGAV2IomQiSQkuq43,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\2009 Principles of microeconomics - Taylor et al.pdf",
23ag7pd60QEuyoEIQEY6Mt,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\2012 How I Made $2,000,000 in the Stock Market_ Now Revised & Updated for the 21st Century - Steve Burns & Nicolas Darvas.epub",
3ZMls3Y13yuiW4OI64uEWU,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\2012 Principles of Economics - Case et al.pdf",
12sGWhKn1Ke4iaSsw8ssOX,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\2012 Principles of Economics - Mankiw_o.pdf",
CjL4HAJBQsOeAIyG28iwr,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\2014 Principles of Economics - Mateer.pdf",
QUZqWU0rOUumAIwKS6sif,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\2015 Technical Analysis Explained - Martin J. Pring.pdf",
6V0huazKxiIiGooSuEmG8i,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\David Ricardo - Princípios De Economia Política E Tributação .pdf",
rYmcic1SKcmIqei4I6uqc,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\Gunnar Myrdal - Aspectos Politicos Da Teoria Economica .pdf",
1TB1stT7zKUQEKesq2skuW,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\John A Hobson -  A Evolucao Do Capitalismo Moderno .pdf",
3xN38aINegGY8GeC2ceEKd,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\John Maynard Keynes - A Teoria Geral Do Emprego, Do Juro E Da Moeda .pdf",
6uQT3GinnOEqMcyEoUQSA3,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\John Stuart Mill - Princípios de Economia Política .pdf",
zfOTwhIjgyCEm6MoOeMeE,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\Joseph Alois Schumpeter - Teoria Do Desenvolvimento Econômico .pdf",
6mAZDVBFG8UqYkScMk66KM,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\Léon Walras - Compêndio dos elementos de Economia Política Pura .pdf",
7CtMvQngCQIGUi0UGi0sOf,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\Max Weber - Textos Selecionados .pdf",
39qslal8esKQqakM20iSIF,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\Michal Kalecki - Teoria da Dinámica Económica.pdf",
4tcXiIaRwkEqOqo0soYUCZ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\Paul Anthony Samuelson - Fundamentos Da Análise Econômica .pdf",
1EAQpfDZ8wUuwg0E2SwEym,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\Piero Srafa - Produção de Mercadorias por Meio de Mercadorias.pdf",
DwcO65lEacoM4KsUAIkCN,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\Thomas Robert Malthus - Princípios De Economia Política .pdf",
76dddzEjjG2auuIEyKyE6T,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\Vilfredo Pareto - Manual de Economia Política.pdf",
2qob6emUzm2cK4CwUkCk4r,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Economics\Os Economistas\W. Stanley Jevons - A Teoria Da Economia Politica .pdf",
7rmc10xkjeseaGqSk2E4QA,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Electronics\2007 Electricity and electronics for HVAC - Miller et al.pdf",
3V41dX0DnWGSEoey88wiqX,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Electronics\2008 Electricity and electronics fundamentals - Patrick et al.pdf",
1uD73XmsMAEKyi020mw2yx,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Finite Difference\Finite difference method.pdf",
53OcWVEdDGYoKMwAiaKQwW,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Finite Difference\LeVeque Finite Diff.pdf",
1cy9ZkzVxaCQso6ICIEoE3,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Fluid Mechanics\1998 Fluid Mechanics - Frank M. White.pdf",
ZnE7UBAHi8MUGYU8G6GKD,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Fluid Mechanics\2013 Fundamental Mechanics of Fluids - I. G. Currie.pdf",
60ypbAAQZGcWQIgMgCAuuG,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Fourier\fourierAll.pdf",
3dYtW3OGuAqU8oyiCc6Ci4,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Fuzzy Logic\!b {2004_ross_fuzzy} Fuzzy Logic with Engineering Applications.pdf",
7BOdxxX86k0WkCOK6O2Co9,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Fuzzy Logic\!b {2017_debarros_etal} A First Course in Fuzzy Logic Fuzzy Dynamical Systems and Biomathematics.pdf",
61U6eIdl9mqYIcc4OqAcQd,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Fuzzy Logic\2015 Fifty Years of Fuzzy Logic and its Applications - Tamir et al.pdf",
2e8rzMNtdqo2CgmWWKQAIy,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Fuzzy Logic\2016 A Practical Introduction to Fuzzy Logic using LISP - Argüelles Mendez.pdf",
1HI9MXWq00gOSwKsyieOQ0,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\!r {2016_krawczyk_etal_multistage} Multistage Games.pdf",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\1991 Game Theory - Fudenberg, Drew and Tirole, Jean.pdf",True
12lfqyHf8e4AMCkIMkUQMw,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\1994 A Course in Game Theory - Osborne, Martin J. and Rubinstein, Ariel.pdf",
tWmFZsvBVQIqSaKCyUekK,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2007 game theory - binmore.epub",
2Z31t4Fho4yKwOCa2SkuGc,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2008 essentials of game theory - leyton-brown et al.pdf",
20V6G8Atb64yoO2eKiIgOJ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2009 game theory evolving - gintis.pdf",
5CRoFy2rbqau0AmiKKYWGA,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2009 Multiagent Systems - Algorithmic, Game-Theoretic, and Logical Foundations - Shoham.pdf",
6iTgGINA9G6oiYakKEcamK,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2011 Game Theory and Politics - Brams, Steven J.epub",
4EfHh4NgJOy44asOQQ8ukT,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2013 Game Theory - Maschler, Michael and Solan, Eilon and Zamir, Shmuel.pdf",
5IWdZvKTO8MmykK2omCu6R,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2013 Game Theory - Owen, Guillermo.epub",
1PwJrWsPZi402GE4eE6ysE,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2013 game theory 101 - spaniel.epub",
3hLG1MsSNGYIe6mg2WMi0X,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2014 the joy of game theory - talwalkar.epub",
2YOJdydWqkUgSac0kiGs4B,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2015 strategy and politics - niou et al.epub",
2sUOtqIwVi0kycEGI6i0wu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2016 Economics and Computation_ an Introduction to Algorithmic Game Theory, Computational Social Choice, and Fair Division - Jörg Rothe.pdf",
5CECDqn5gkokGyM8OCoKsD,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2017 Gladiators, Pirates and Games of Trust_ How Game Theory, Strategy and Probability Rule Our Lives - Shapira, Haim.epub",
6CRSinQ1ig066OEKcSeSUn,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Game Theory\2017 introducing game theory - pastine et al.epub",
1x4FgQbjMQcmsK8ymgoWQl,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Graph Theory\1976 Graph Theory with Applications - Bondy, Adrian and Murty, M. Ram.djvu"
1inFOdOs2Ye2gQAO2YOIsk,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Graph Theory\1994 Pearls in Graph Theory - Nora Hartsfield & Gerhard Ringel.epub",
679tzuIkCsSKeiq0gKMEqL,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Graph Theory\2002 Modern Graph Theory - Bollobas, Bela.pdf",
4ZHAF4XY2sAeEGmuo2UIeB,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Graph Theory\2003 Introduction to Graph Theory - Trudeau, Richard J.epub",
jkTa99pz3MeO2GECiSSGd,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Graph Theory\2010 Graph Theory - Bondy, Adrian and Murty, M. Ram.pdf",
54hkVbZ8mca6seQGa4YSM1,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Graph Theory\2012 A First Course in Graph Theory - Chartrand, Gary.epub",
7r2WbHrERiSUMegY6cMyEq,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Graph Theory\2016 Graph Theory with Applications to Engineering and Computer Science - Deo, Narsingh.epub",
40Ws6KnVbG2oWkkGgG6mY6,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Graph Theory\2017 Graph Theory - Reinhard Diestel.pdf",
1Vacveh1WY4ag4MMgGoWuy,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Graph Theory\2018 A Brief Introduction to Spectral Graph Theory - Bogdan Nica.pdf",
3hvYatYRao8A0muy0SAEco,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Graph Theory\2018 Graph Theory and it's Applications - Jonathan L. Gross & Jay Yellen.pdf",
CiKPi97L1IcWQ06y2CMCk,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\!b {2004_katznelson_introduction} An Introduction to Harmonic Analysis.pdf",
18G6g2vzt84uiO4Y20Ii61,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\!b {2012_pereyra_etal_harmonic} Harmonic Analysis.pdf",
7qf7y5UnAcGcQ8QKwQOKgg,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\!b {2013_amidror_mastering} Mastering the Discrete Fourier Transform in One Two or Several Dimensions.pdf",
5gs3zk4INUgiGaa262iSE4,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\!b {2015_gomes_etal_from} From Fourier Analysis to Wavelets.pdf",
2oJQKg8hCow4CeiQE0SkkE,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\!b {2016_herman} An Introduction to Fourier Analysis.pdf",
1lM3rmrknaAisqg0qY6eei,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\!b {2017_olson_applied} Applied Fourier Analysis.pdf",
3J1KMM445q40sSeyceW6aj,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\!b {2017_serov_fourier} Fourier Series Fourier Transform and Their Applications to Mathematical Physics.pdf",
299NPQMPCoOWAYASKga6qL,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\!b {2018_ceccherinisilberstein_etal_discrete} Discrete Harmonic Analysis.pdf",
6besIg4w6sCmCugAuYGcGq,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2003 Fourier Analysis - Stein, Elias M. and Shakarchi, Rami.pdf",
50AtwxfDLOgeWiqcie44Un,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2003 Fourier and Laplace Transforms - Beerends, R. J.pdf",
5KswDRkktaiQ4ywaSkmgOB,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2007 A First Course in Fourier Analysis - Kammler, David W.pdf",
5PTPIujo3Y2GAU0waK42cu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2009 Fourier Series - Tolstov, Georgij Pavlovič.djvu"
hTFtK0mFpuiqOAek44Isn,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2009 Spectral Theory - Sterling K. Berberian.pdf",
wItKvHvKVw40kyAUaw6wO,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2010 Harmonic Analysis of Operators on Hilbert Space - Béla Sz. agy et al.pdf",
1psb5Ofg7ikgcgGsyASuIc,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2010 Mathematics of the Discrete Fourier Transform (DFT)_ with Audio Applications - Smith, Julius O.pdf",
3KKjYDYwNi4gUGgYG8W2Qw,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2011 Discrete Fourier Analysis - Wong, Man Wah.pdf",
3trfjeF6ruOkEY4OwQAoOr,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2013 Applied Partial Differential Equations_ with Fourier Series and Boundary Value Problems - Haberman, Richard.pdf",
w3S6HzYjTMKkCqieaqcI2,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2013 Distribution Theory_ Convolution, Fourier Transform, and Laplace Transform - Dijk, Gerrit van.pdf",
7pqVnwG6XKaCcKwAOqSMoQ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2014 An Introduction to Laplace Transforms and Fourier Series - Dyke, Phil.epub",
6qerA2P4D6AOaqmKCu0Eel,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2014 Classical Fourier Analysis - Grafakos, Loukas.pdf",
3k3E9Ev9UIccAIA8y8mweR,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2014 Fourier Transforms - Hansen, Eric W.pdf",
6qerA2P4D6AOaqmKCu0Eel,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2014 Modern Fourier Analysis - Grafakos, Loukas.pdf",
2J9PXEJgqsUukQU0KaUawy,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2014 Spectral Analysis of Musical Sounds with Emphasis on the Piano - Koenig.pdf",
qjVsQLOuCOuguWCA6wYeJ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2015 Fourier Transformation for Pedestrians - Butz, Tilman.pdf",
2HA2WTG4LCSEqkoYQCyEug,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2015 Harmonic and Geometric Analysis - Citti, Giovanna and Grafakos, Loukas and Pérez, Carlos and Sarti, Alessandro and Zhong, Xiao.pdf",
3twXqswxEk8cyQsmCy02mP,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2017 Fourier Analysis - Ceschi, Roger and Gautier, Jean-Luc.pdf",
48bhVCwcu4SmWIacqoMsEf,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Harmonic Analysis\2017 Generalized Functions and Fourier Analysis_ Dedicated to Stevan Pilipović on the Occasion of His 65th Birthday - Congress, International I. S. A. A. C.pdf",
4fawbGHTleeCsYWiAWKSMo,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\History\1933 Casa-grande & senzala - Gilberto Freyre.epub",
61KUB6ll7iiekum2YuGi41,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\History\1936 Raízes do Brasil - Sérgio Buarque de Holanda.epub",
4JWwffZiaIgS6y0I4sK8IM,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\History\2008 Black townsmen - urban slavery and freedom in the eighteenth-century Americas - Dantas.pdf",
3jskXo7Pa02kyKogAuM6mv,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Humanities\1987 The Rise and Fall of the Great Powers_ Economic Change and Military Conflict From 1500 to 2000 - Paul M. Kennedy.epub",
32EdQ3FT1uYqGMCcwKEkKH,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Humanities\1998 The Corrosion of Character - Richard Sennett.epub",
4fKhMlcDKEMiGySGUOmI6T,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Non-Fiction\Humanities\2000 América Latina - impasses e alternativas - Catani et al.pdf",
